Datatime,Machine Name,F_SEQ,F_COLOR_SEQ,F_COLOR_ARGB,F_UNIT_P,Process,Host speed,Cold air speed 1,Cold air speed 2,Oven speed 1,Oven speed 2,Oven speed 3,Oven speed 4,Oven speed 5,Oven speed 6,Oven speed 7,Oven speed 8,Oven temperature 1,Oven temperature 2,Oven temperature 3,Oven temperature 4,Oven temperature 5,Oven temperature 6,Oven temperature 7,Oven temperature 8,Oven temperature setting 1,Oven temperature setting 2,Oven temperature setting 3,Oven temperature setting 4,Oven temperature setting 5,Oven temperature setting 6,Oven temperature setting 7,Oven temperature setting 8,Exhaust speed 1,Exhaust speed 2,Exhaust humidity,Moisture,Electricity,Thermal_Temper_NW,Thermal_Temper_N,Thermal_Temper_NE,Thermal_Temper_W,Thermal_Temper_C,Thermal_Temper_E,Thermal_Temper_SW,Thermal_Temper_S,Thermal_Temper_SE,Thermal_Temper_avg,Thermal_uniformity,Therma_Spot1_Temper,Thermal_Spot1_Temper_min,Thermal_Spot1_Temper_avg,Thermal_Spot1_Temper_max,Thermal_Full_min,Thermal_Full_avg,Thermal_Full_max,Width,Weight
2021/4/27 22:39:00,1,1,7,0,12,6,33.86041204259617,10.222297796997871,6.967768398712138,1811.0173181793361,1763.2182462735784,1794.8887314520116,1806.7671355787875,1804.592259981928,1809.4357081753628,1814.4081987847474,1545.960136793417,185.39972069445014,180.3868415382381,175.69357899335867,187.6156203863483,182.6945502184233,174.81376922836773,179.04830660958197,174.62190873307622,171.08600134517832,184.6308877376582,189.54708320235065,173.0071621309043,182.81484618345286,176.74678715439086,177.5643730811765,176.03803037880564,1795.680046151601,1787.242608139724,,2.399880171,101,104.3922850488992,102.09381067275432,99.50726324566796,96.012184739792,97.98114120715834,102.53995661912877,102.2015845381219,95.25422206600724,97.45266280714613,104.09693195685894,2.574973585393142,12.716800961899676,93.68188395527076,103.32499346296581,99.89970763728742,94.69159291667741,95.5782912305842,103.95642815330692,57,191
2021/4/27 22:40:00,1,1,7,0,12,6,35.798612508607405,10.478416874477958,18.192962293886872,1801.6923996886553,1765.6696010067635,1795.9449190011878,1806.7408194609893,1810.2369933565822,1796.6979331735802,1808.077222278851,1551.0314640460722,175.11554065238425,184.1784605603257,174.35146572671192,182.6490208895764,187.2078431032895,167.64177749936354,176.01552372264763,181.8853606359027,176.98477306978504,181.85572936685654,176.9800740664209,180.4329489373645,179.2216138230396,185.83891030829903,181.27210421650608,180.68801331037602,1797.9406151693877,1784.5619688796376,,2.399880171,101,104.07625699189148,97.93307960589868,101.47887306448206,110.43700155322719,102.68161991715846,96.3748795891608,105.29906888081972,96.10662630489225,86.06937946411072,94.09956783541298,1.560040369870722,8.242432579793457,96.25409445594777,107.30918851137642,104.67163942882081,101.94149991595569,107.18403046591744,91.98132601496059,57,191
2021/4/27 22:41:00,1,1,7,0,12,6,35.57807241054283,18.854325969434832,7.607068771100792,1815.7187702160347,1767.692482037472,1799.923560430496,1813.1639093305314,1821.353464289022,1801.9093312752925,1811.2411029315017,1545.7031955022987,173.75077815267605,184.15167908272122,175.71958087045567,180.35783118609697,177.6117127661744,182.39489912873196,181.66831052643474,185.1876997212895,175.44991800572626,178.65062532353315,175.10618142108845,177.77853369961943,181.88650246522425,183.78494308322675,175.38917337911187,184.3480296005283,1806.7781892940247,1789.0671745161185,,2.399880171,101,98.96605308448214,95.85772776344291,91.59339826547861,108.23321990744591,103.55883084177029,98.81507896544773,101.0208453315991,93.05555342350812,110.07775891808413,100.83410944987614,11.468973964024464,13.62883311949346,99.71104591868357,101.15442378139565,99.18462876277344,105.49434282567998,112.54712352237517,109.86410127077488,57,191
2021/4/27 22:42:00,1,1,7,0,12,6,42.465933133196984,12.443921617844074,10.051975898707095,1809.3710653995017,1767.2786245614434,1807.4709575923548,1801.5376768514259,1817.647751597303,1800.209960507105,1807.865594650263,1540.9394781236992,169.72571664067115,184.11585291980958,180.36658983594202,173.55019550129472,173.5246061396819,178.32107650354936,188.34510762644697,178.70204324318198,170.48428523440947,178.77128467957027,178.63638215126164,166.51556678529215,179.72852566741093,178.8453273489566,183.4810318240671,189.24478047472672,1805.6328251477387,1785.6555565472258,,2.399880171,101,115.39579834624931,102.03509058007243,100.95964584956474,100.10737139444998,102.18542349383928,99.1411969003803,95.75868886559883,96.42870730379803,98.21823742892002,97.57287706433117,7.350771107614178,10.532151138459485,96.72911171289572,107.97596622291344,90.39515248803494,109.10753578961231,109.88042749248814,93.28305036795925,57,191
2021/4/27 22:43:00,1,1,7,0,12,6,32.686561649598254,13.142795670021043,7.962441526410894,1806.1109165620455,1760.4471207726708,1810.7613522171182,1814.6783919657373,1816.3577754749708,1804.6083603202162,1804.3547411439138,1543.377398668601,180.4468728061396,173.88936095554027,183.56499215086194,178.7983730092093,178.125895962252,183.55479984101746,182.2213165574302,178.1951691709046,183.79664901682125,174.59468336200052,183.07967803472133,182.96550628984193,178.45226780343006,181.6306651112106,173.7444321180735,184.62013509603452,1799.075489317785,1784.3863848974047,,2.399880171,101,99.7052789272862,94.8576950481822,91.58085254238047,103.8010534767282,94.06284957751859,106.84297114992182,89.07135577058139,107.68828312145018,98.21008611601309,99.47643352064804,8.207404546955251,11.995680571760355,96.82382752787576,105.72351014008261,104.3421419633102,104.52251252730939,101.95294265893071,103.48627560139465,57,191
2021/4/27 22:44:00,1,1,7,0,12,6,35.939008464460294,6.449158036716872,8.259072889471435,1813.7163204701135,1767.8543271906397,1801.0800833182366,1810.092169665327,1811.7379085268083,1798.3012015984532,1806.1084763729884,1547.9792262754884,173.10813611192484,182.04126377857236,171.4870819788108,185.1457781866282,182.36298741206522,181.28014867156938,184.91345491972757,188.32737222231287,183.07185032509065,170.79562884334177,173.60211516632148,176.8759071115216,180.13045525105417,182.58829510234563,176.3712809342327,180.9338338223854,1796.2230853382334,1783.9424109850402,,2.399880171,101,97.44583022944548,95.44657880191833,94.82263721511333,105.8512091630392,94.44700579584028,111.55590751418694,101.87959151440444,98.89018403847437,92.65620914909393,103.10855165704496,8.062810853811131,10.610049073226808,109.74842074134398,99.40570209137675,108.8023663914284,99.54011763437057,102.88105730751519,111.91000293817756,57,191
2021/4/27 22:45:00,1,1,7,0,12,6,31.26516433106116,24.062242789984644,18.538759677277376,1807.1876661205288,1769.1620386952777,1806.8627722481338,1813.109049811086,1802.1488764005478,1798.3643141208756,1808.7624068222424,1546.6278328544997,181.10336048775338,180.88850500466626,173.3232782064495,181.90098925502983,183.0529287264191,182.7989522396552,185.4039036277731,184.16961077274453,180.29590039614217,179.64917144270677,171.69519533242004,182.14809109566292,181.03843843581555,181.35789418597687,173.61625712089847,174.59471729795868,1805.2657642666645,1786.8022242307168,,2.399880171,101,101.2715891306523,100.16178118747872,104.41341914987999,96.36277714891312,98.92660303470493,96.23862660647478,95.58752100283841,95.96813932265681,98.21767111816857,96.40425341168262,17.205780613867603,5.526963488902481,95.6676391591932,96.63634378862913,109.23588887176865,102.98377333255787,107.16022214734318,94.57319758481513,57,191
2021/4/27 22:46:00,1,1,7,0,12,6,35.735250949346295,19.448153978117183,15.411419946377121,1815.3274018753268,1763.413557749498,1809.046737200928,1821.4944906180963,1808.1858071978018,1799.772487392996,1817.2669223855885,1555.8978607286535,175.38569986423366,177.89906591452072,178.59107695569747,173.2777474448286,175.406740267579,174.97929616623966,176.16101217447937,179.8265755630661,179.1710736626826,187.75250246407037,175.00822979630604,184.9216119923829,178.93005577887246,179.75268145173783,183.374097460833,174.3863898921885,1801.9120487309203,1787.8322610410653,,2.399880171,101,104.93284272953909,113.39149855955448,96.70830324874342,98.25101345499091,95.81829547787618,95.29861080419872,96.83506753346742,104.58308314553776,104.38152056994929,96.96326987125262,6.760222125478856,12.35707778193202,94.09888538859515,103.02565914877755,104.8146181542565,96.22128247501384,111.5375290566503,112.77939141547762,57,191
2021/4/27 22:47:00,1,1,7,0,12,6,31.43605654757807,13.06149220032008,16.429326953624525,1811.672283949935,1769.292721363364,1812.0510226938318,1809.1152638625297,1806.0085137773078,1794.1034038599273,1806.3453498002905,1545.834365135631,186.97278931758893,177.41194350481913,181.1189397581945,179.91788551963623,185.9419663672404,192.6346621293681,177.3456561353984,177.5528027874089,183.22080438534536,183.40945744813155,189.23353662868016,182.91964092662982,178.2035395460647,182.95327415346154,185.54351790291454,184.10241090598683,1802.5363701555366,1792.3333734479459,,2.399880171,101,110.13579342518764,105.19054803794822,99.76140971841573,102.4185659921666,106.33754514254179,94.64231902506381,102.14336959436451,96.92730312836319,97.70772710467409,106.75225992303649,11.890495342099518,10.232182740780743,90.3817190551004,104.0362681401361,107.11841974570537,114.70727245652729,102.352107665235,104.98675047831969,57,191
2021/4/27 22:48:00,1,1,7,0,12,6,35.746918418553776,22.887266398817374,14.52352233806524,1811.3951076288517,1769.0394825485828,1802.9330456157818,1807.7678319272475,1810.9704499644915,1806.3681587492988,1804.8674235029448,1548.6648483707345,174.49939592530413,185.9752331446242,172.38406547608113,177.20539076364207,181.88605937532262,187.8276201461717,179.67124869463507,177.224002366534,187.40578534720294,172.7599304979188,169.00597021689958,182.20007225026666,177.48972887823695,174.89383591434643,183.54178223649677,181.21900356885598,1797.1796068463163,1780.5984780066456,,2.399880171,101,105.8610064997933,99.5181206211031,109.76018541023834,94.99457738836924,91.3933778653763,94.81546118059377,98.04907034822251,99.21469834661346,94.59782056071835,100.96827716257148,4.64230285504778,17.218823020366298,94.93024752803717,104.74848171794065,105.10062777188853,105.67076713576893,106.23583744116102,105.62554384008658,57,191
2021/4/27 22:49:00,1,1,7,0,12,6,37.61361341933772,21.645762650662157,15.982605848507351,1813.5450187879426,1765.551321528564,1809.2005860772474,1806.6180384897036,1819.0047021645541,1800.7992102467783,1802.8461244894097,1546.640522074554,174.5947417126256,184.20321774494363,176.73688010348803,177.7690828339261,170.55229634527234,177.7384684037546,167.8806033668552,172.0804858825714,181.8020732807215,183.92900079325415,182.12728780892482,175.16511928435392,179.7614432192901,179.98198730454715,174.2081765540373,187.51699150883576,1804.3868114528784,1785.8951791308516,,2.399880171,101,103.27691464973776,92.77932461787854,97.63110985739702,95.814077780011,94.06090019052542,94.52150048557023,110.44843171424762,104.69321271633504,97.14210615108601,103.00291329678079,17.90977717093001,14.623168414563844,94.00115477960087,97.34031306147213,110.23511986806795,108.71143022710875,111.21996940013867,109.91986230840985,57,191
2021/4/27 22:50:00,1,1,7,0,12,6,39.747763576596675,12.32382394219716,21.586970328171628,1810.987998023462,1776.3763043631263,1798.5540609095522,1818.6798190158263,1810.9895539173133,1798.7429099819278,1807.5805708297285,1546.3982634590284,180.12082973200958,182.61417744017749,177.1314999803071,179.8782270386951,190.71135179305932,188.63771585050355,182.18161834837016,180.190017390841,178.6001566335913,183.06758986365207,174.88603717400798,178.71311731288327,171.65707963061206,181.9961156130264,183.23597969851372,177.58406768850313,1807.8699338164502,1780.8711716849882,,2.399880171,101,104.27126117279987,106.80249285306078,109.79763680728934,99.2085770356553,106.01840416715648,99.78846046249647,98.6678617302959,103.16730023743337,101.5856118920671,92.65203579507875,18.31270175562948,16.900456770737257,94.10018332245235,102.56901400718705,106.0701494014137,104.90336729911954,100.8484727007729,100.24188163030975,57,191
2021/4/27 22:51:00,1,1,7,0,12,6,34.272229265042775,20.86364509629682,17.71800077297216,1808.1469283395695,1770.8584935532417,1787.7572868968496,1815.7438285018604,1801.3014311061095,1799.1877952929844,1804.4016505268694,1539.5265926213954,182.80413393689258,177.66149399344053,181.7325194086536,179.76539710560408,182.38520413611562,180.38410945530129,173.58503887905715,184.9813340972357,174.53121708419343,172.21709050670125,177.85942419517045,187.50379895317155,184.25110871056745,178.2567393279607,178.25371147840787,178.39182474391308,1810.3837399178042,1788.9096772611579,,2.399880171,101,108.76941349015921,101.75694933513256,98.15078842089649,100.45524721457511,98.97199553292968,98.02688625745078,103.6491493081849,97.8527317490365,99.9482040460779,99.20741715945708,11.286175958580452,0.008996577339461354,100.61363605351241,101.18644475948997,109.14305042929826,89.67172298903155,114.59487340390363,103.45505173922413,57,191
2021/4/27 22:52:00,1,1,7,0,12,6,40.04091408368758,9.800470364372345,18.063869525312846,1804.7329221841317,1763.881155196521,1811.5701567693338,1809.0465879961832,1811.0871643658986,1805.3503386534437,1812.478409439863,1548.752094525718,179.82480501233113,192.01707792619138,179.71190601483207,181.00549523357483,185.25327198003805,185.5276296647899,185.9351515278019,183.19365111014594,172.2849754363476,188.16715766150548,174.26827303490657,181.51317732619518,176.2286207499032,179.67930826703503,181.64381205151741,181.60678607725137,1802.1096037711764,1795.0685563452932,,2.399880171,101,103.19821554354677,107.03243383144178,106.6653547646232,96.17696336431504,103.89800345924928,103.01886420155449,98.09118486320004,105.79353498655809,97.62372261483738,101.4008848873577,10.042640870580653,10.077895237907338,92.32862212552399,93.85674479702853,112.81352873612487,100.60619667840837,99.88404167271847,94.07405285198143,57,191
2021/4/27 22:53:00,1,1,7,0,12,6,31.305191261552487,8.38455103296251,23.210075800681846,1815.0490854467132,1762.5592482741113,1813.2621790267215,1814.9088274349579,1808.3758430824569,1788.502971425632,1821.4547128629538,1541.052137666182,169.77300626521554,185.1128521600482,192.19876203169636,186.92136409255258,182.8195456002618,182.97377170832644,184.26707779390154,183.7946429489338,179.40595711984687,180.52100551975937,179.6870343605024,176.23017705566662,178.59662461566614,171.53521592902308,179.50830186602624,175.05704446424542,1794.4820534139212,1787.8994707557674,,2.399880171,101,108.58058144001156,93.53249912188411,94.88985675714831,105.60585636994108,94.54356431230845,97.98683486001488,101.89626421512276,93.11327955568183,97.76587594072979,93.22087136540897,7.908161801243931,11.598909670712684,88.96303273234166,102.35237521980198,104.32781350536659,107.18845227208573,105.54557317032331,111.24670464986922,57,191
2021/4/27 22:54:00,1,1,7,0,12,6,35.02612213323954,12.852972294373735,15.61148751516142,1812.716490145182,1766.2443003516285,1802.2029584560194,1806.4900415609661,1806.6854954122452,1793.9869736410014,1818.7478837159347,1540.7806838230435,174.53547401102045,176.407963672154,184.4746218847222,178.52525160853986,186.23871036336868,176.63254687878066,181.394970811119,175.82326473370122,188.72574563886695,174.06200790485244,181.54910355113515,183.1688844046605,182.0689954872575,179.07356170561147,179.35089650133287,180.21905735989554,1799.2649899918576,1791.8193955839745,,2.399880171,101,99.42353961496084,94.30898223210461,100.08758908824373,113.0405449782716,95.10362881015135,107.17958518722034,107.40250401038222,95.43905952146002,101.04991722592638,107.87198647564269,9.012361287062564,8.982098199488192,94.68859555025679,94.71621726653566,100.00860952466996,97.13529591618872,103.42541459129613,99.40513109470679,57,191
2021/4/27 22:55:00,1,1,7,0,12,6,35.668929558953735,7.220521768981864,16.654401161072286,1814.1676448080445,1756.0313217871428,1803.8702828492378,1816.1383449623665,1803.951794906544,1810.3628619341885,1812.0950950468302,1544.474940721208,177.72115461171148,182.7916345626086,180.38002695706206,182.69377996223184,175.39663203460316,180.8468041201804,172.9314275154751,180.4438696932565,173.48046179267604,176.32235028705117,186.18046587605218,185.45655060297133,183.04569060453588,174.5384361766371,178.417957751526,187.0654884998959,1800.7085845681995,1798.5966476999085,,2.399880171,101,104.97724387245016,101.0474199989875,100.25370306391142,101.06465429809728,103.70754320344295,103.13351005397293,96.48505361746025,91.4518369422111,87.51897008448351,102.73595578456272,5.391166961130632,-0.7644529647624143,98.84189510265482,112.67999392716395,104.42964452230053,108.65245295225822,104.86914587273783,103.96555081404429,57,191
2021/4/27 22:56:00,1,1,7,0,12,6,38.99538203493884,13.548627279056744,16.336961570359513,1811.60848903098,1762.6595477317849,1806.9602117476827,1809.125201216523,1806.2212742025358,1803.682549217852,1805.5076600910447,1547.1409057868457,177.954405016779,185.4294778291579,182.37349116439975,179.87486520627428,184.08883149600143,186.95103774508658,182.7890515317593,181.0517630992169,171.4408188382492,174.67443168462313,178.47387647822666,176.95243898920359,179.06514348507278,180.28324962448553,182.64846377178367,180.64750610970455,1802.432508219131,1787.3223720740507,,2.399880171,101,99.06732297090623,100.83756088139192,94.82152903579446,105.35764535998102,107.27575581171848,105.38281071848658,99.51078857534895,106.65963196424975,98.73133624601056,98.8955714244098,7.855986660295301,8.487651567559357,96.00011779729385,101.70407849187744,105.05586825524932,104.26822845076707,106.43768919873175,110.2062297239317,57,191
2021/4/27 22:57:00,1,1,7,0,12,6,39.047769917206615,7.575510157750482,2.2303943254902254,1814.6715995561963,1759.1656065079228,1800.8761729905366,1804.149434869703,1800.9900978121,1804.707313641024,1813.7957758015132,1544.1174479963663,165.04478853927546,177.2687777587376,181.95902002701274,172.60544215612936,180.91679959889578,179.92345075413502,182.89645749800545,180.59790184207077,173.1346552955922,185.98285750832247,179.20735213486515,179.86347730245035,175.33366020463401,177.78358874404245,175.5759864298655,179.13526970038288,1808.5585424007118,1780.1404942853433,,2.399880171,101,110.59485004746804,101.33838375424067,98.50563422670041,106.28951977698038,98.16992035131568,109.58205204773469,102.58063124669634,96.06144240927148,109.05253990632751,97.6574223949833,14.633476838046535,11.496462902032459,104.79970681699399,108.76255781363426,104.04202452532884,100.11491442826909,106.18186449469559,100.49342693123947,57,191
2021/4/27 22:58:00,1,1,7,0,12,6,44.566936237633115,15.682676655413687,13.173392243439457,1810.9234015293246,1759.2643685523515,1797.1419298074468,1816.002069539722,1806.715528605143,1795.7654450865903,1812.6832637626364,1553.928520773315,181.59476655332534,184.98023842902907,176.2160245571527,172.89094666629077,187.50666825977743,178.38660080578933,178.74583491772478,186.6409707092453,180.7811500470033,182.27943886040805,190.82501172450543,176.7824088480993,184.6392006404062,180.2850656244854,181.3429613943163,187.64234213206265,1802.539178781448,1789.6914803952482,,2.399880171,101,100.31623519228557,96.43795435330497,95.25195194989483,89.85321461311999,109.1290352197016,93.26896183139158,96.56373005207114,96.7619372205554,99.2630314090455,103.42468673269647,15.229367427798726,7.084612807155308,96.47839442106795,100.9069030524415,101.53054644908227,110.81072996009996,105.22887683819125,106.44839101024908,57,191
